Timestamp	HeadPosition.x	HeadPosition.y	HeadPosition.z	HeadRotation.x	HeadRotation.y	HeadRotation.z	HeadRotation.w	LeftPosition.x	LeftPosition.y	LeftPosition.z	LeftRotation.x	LeftRotation.y	LeftRotation.z	LeftRotation.w	LeftTrigger	LeftGrip	LeftTouchpad	LeftTouchpadAngle	RightPosition.x	RightPosition.y	RightPosition.z	RightRotation.x	RightRotation.y	RightRotation.z	RightRotation.w	RightTrigger	RightGrip	RightTouchpad	RightTouchpadAngle	GazeObject	GazeObjectOriginalOwner	GazeObjectOwner	GazeObjectID	LeftPointObject	LeftPointObjectOriginalOwner	LeftPointObjectOwner	LeftPointObjectID	LeftPointObjectDistanceFromLeftController	LeftGrabbedObject	LeftGrabbedObjectOriginalOwner	LeftGrabbedObjectOwner	LeftGrabbedObjectID	LeftGrabbedObjectDistanceFromLeftController	RightPointObject	RightPointObjectOriginalOwner	RightPointObjectOwner	RightPointObjectID	RightPointObjectDistanceFromRightControllerRightGrabbedObject	RightGrabbedObjectOriginalOwnerRightGrabbedObjectOwner	RightGrabbedObjectIDRightGrabbedObjectDistanceFromRightController
178.2181	0.0709	1.1998	1.7793	-0.0867	-0.9910	0.0320	0.0968	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2308	0.8549	1.6010	-0.0192	0.9073	0.1819	0.3787	False	false	False	False	Monitor	1	1	-1368																				
178.2683	0.0706	1.2000	1.7796	-0.0869	-0.9910	0.0316	0.0971	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2309	0.8546	1.6010	-0.0192	0.9074	0.1811	0.3787	False	false	False	False	Monitor	1	1	-1368																				
178.3296	0.0714	1.1994	1.7794	-0.0849	-0.9916	0.0346	0.0913	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2307	0.8546	1.6008	-0.0194	0.9075	0.1809	0.3785	False	false	False	False	Monitor	1	1	-1368																				
178.3859	0.0723	1.1988	1.7791	-0.0830	-0.9923	0.0361	0.0851	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2303	0.8550	1.6010	-0.0200	0.9075	0.1820	0.3781	False	false	False	False	Monitor	1	1	-1368																				
178.4422	0.0731	1.1992	1.7789	-0.0830	-0.9927	0.0336	0.0809	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2298	0.8549	1.6010	-0.0202	0.9075	0.1826	0.3777	False	false	False	False	Monitor	1	1	-1368																				
178.4972	0.0734	1.1993	1.7791	-0.0842	-0.9926	0.0329	0.0804	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2298	0.8547	1.6010	-0.0198	0.9078	0.1814	0.3775	False	false	False	False	Monitor	1	1	-1368																				
178.553	0.0732	1.1994	1.7796	-0.0850	-0.9924	0.0328	0.0821	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2299	0.8547	1.6010	-0.0200	0.9077	0.1817	0.3778	False	false	False	False	Monitor	1	1	-1368																				
178.6084	0.0729	1.1993	1.7799	-0.0853	-0.9922	0.0331	0.0845	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2299	0.8551	1.6012	-0.0200	0.9073	0.1831	0.3780	False	false	False	False	Monitor	1	1	-1368																				
178.6659	0.0726	1.1994	1.7803	-0.0851	-0.9920	0.0336	0.0868	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2302	0.8552	1.6013	-0.0190	0.9074	0.1830	0.3778	False	false	False	False	Monitor	1	1	-1368																				
178.7229	0.0722	1.1995	1.7808	-0.0850	-0.9919	0.0333	0.0885	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2301	0.8552	1.6013	-0.0194	0.9075	0.1827	0.3777	False	false	False	False	Monitor	1	1	-1368																				
